"site_no","date","discharge"
"02337000",1991-06-18,340
"02337000",1991-06-19,599
"02337000",1991-06-20,1280
"02337000",1991-06-21,716
"02337000",1991-06-22,629
"02337000",1991-06-23,491
"02337000",1991-06-24,374
"02337000",1991-06-25,480
"02337000",1991-06-26,754
"02337000",1991-06-27,824
"02337000",1991-06-28,783
"02337000",1991-06-29,675
"02337000",1991-06-30,457
"02337000",1991-07-01,361
"02337000",1991-07-02,303
"02337000",1991-07-03,253
"02337000",1991-07-04,326
"02337000",1991-07-05,775
"02337000",1991-07-06,504
"02337000",1991-07-07,347
"02337000",1991-07-08,297
"02337000",1991-07-09,339
"02337000",1991-07-10,348
"02337000",1991-07-11,372
"02337000",1991-07-12,279
"02337000",1991-07-13,233
"02337000",1991-07-14,202
"02337000",1991-07-15,182
"02337000",1991-07-16,180
"02337000",1991-07-17,547
"02337000",1991-07-18,1790
"02337000",1991-07-19,1670
"02337000",1991-07-20,688
"02337000",1991-07-21,422
"02337000",1991-07-22,332
"02337000",1991-07-23,258
"02337000",1991-07-24,228
"02337000",1991-07-25,337
"02337000",1991-07-26,513
"02337000",1991-07-27,855
"02337000",1991-07-28,379
"02337000",1991-07-29,321
